epoch,loss_lb,loss_ub,miou_stu,miou_tea,best,best-stu
0,0.24353641644120216,0.09139279332011938,0.6763180976665436,0.6763180976665436,0.6763180976665436,0.6763180976665436
1,0.14491001144051552,0.0750290754251182,0.7133218653545113,0.7209335379525613,0.7209335379525613,0.7133218653545113
2,0.13528696708381177,0.07899142000824214,0.731301966563911,0.7383723805386009,0.7383723805386009,0.731301966563911
3,0.11550564505159855,0.09752883035689593,0.7423184540853706,0.7438583275789572,0.7438583275789572,0.7423184540853706
4,0.09375655204057694,0.0777020564302802,0.7527534653105166,0.7505005098594574,0.7505005098594574,0.7527534653105166
5,0.09848417472094298,0.06070751193910837,0.7523499629586976,0.7604311857603125,0.7604311857603125,0.7527534653105166
6,0.07963907532393932,0.05810371683910489,0.7554213274555907,0.7603121755287314,0.7604311857603125,0.7554213274555907
7,0.08337457925081253,0.05387203544378281,0.7596477324192489,0.7640904412972996,0.7640904412972996,0.7596477324192489
8,0.07898298650979996,0.05109948329627514,0.7617510481673601,0.7639936547842543,0.7640904412972996,0.7617510481673601
9,0.07100769113749265,0.053413149900734425,0.7663600529602529,0.7662054145865402,0.7662054145865402,0.7663600529602529
10,0.06739626061171293,0.052117228601127864,0.7675371173563619,0.7702296573183844,0.7702296573183844,0.7675371173563619
11,0.07168005127459764,0.05652894377708435,0.7695146461746816,0.773742833420255,0.773742833420255,0.7695146461746816
12,0.07078892458230257,0.053036687336862086,0.7652470720153336,0.769852515188375,0.773742833420255,0.7695146461746816
13,0.06067298091948033,0.060620576795190576,0.7712598919740979,0.7710852010870836,0.773742833420255,0.7712598919740979
14,0.062068700417876245,0.058436410315334794,0.7670673492324163,0.7711452328577921,0.773742833420255,0.7712598919740979
15,0.06097632143646479,0.059616840071976186,0.7682600410252404,0.7729391560919988,0.773742833420255,0.7712598919740979
16,0.06453723236918449,0.05734431305900216,0.7690340695210377,0.7746379442476958,0.7746379442476958,0.7712598919740979
17,0.06240499708801508,0.04913006769493222,0.7677960529623391,0.7747661430955366,0.7747661430955366,0.7712598919740979
18,0.059937508404254915,0.059268890786916016,0.766004159673296,0.7755363966001299,0.7755363966001299,0.7712598919740979
19,0.05032976046204567,0.049880880117416385,0.7658453921796168,0.7751408061228456,0.7755363966001299,0.7712598919740979
20,0.054703125916421416,0.05593329891562462,0.7735358938533621,0.7739878777400151,0.7755363966001299,0.7735358938533621
21,0.05330148916691542,0.05892110113054514,0.772112845711992,0.7752594560837784,0.7755363966001299,0.7735358938533621
22,0.05050580846145749,0.04218077724799514,0.7754092020901712,0.7780261838248753,0.7780261838248753,0.7754092020901712
23,0.052428421750664714,0.05012541078031063,0.767092625875038,0.7776804244208019,0.7780261838248753,0.7754092020901712
24,0.051327967271208766,0.04013980790041387,0.7792718552631082,0.7806862118048941,0.7806862118048941,0.7792718552631082
25,0.04951487611979246,0.04874452417716384,0.7754935365214085,0.7784233756254023,0.7806862118048941,0.7792718552631082
26,0.045525472797453406,0.06585839949548244,0.770589922244453,0.7776241121069437,0.7806862118048941,0.7792718552631082
27,0.046836760360747576,0.05952977053821087,0.770606200766403,0.7777090564252273,0.7806862118048941,0.7792718552631082
28,0.04959235340356827,0.056750125950202346,0.7708991914731209,0.7781123239720193,0.7806862118048941,0.7792718552631082
29,0.04458871725946665,0.04269690182991326,0.7758881371262456,0.7787655266513621,0.7806862118048941,0.7792718552631082
30,0.05087462943047285,0.042227485496550796,0.7671898364150529,0.7774401858139008,0.7806862118048941,0.7792718552631082
31,0.049678522162139416,0.05864433627575636,0.7706280981054766,0.7758722836913128,0.7806862118048941,0.7792718552631082
32,0.04444890925660729,0.038683814369142054,0.7705333094043125,0.7747256680383998,0.7806862118048941,0.7792718552631082
33,0.04410870689898729,0.04894609712064266,0.7713191231557905,0.7747389781502564,0.7806862118048941,0.7792718552631082
34,0.04158220859244466,0.047737904777750376,0.7700355115618772,0.7732004674954567,0.7806862118048941,0.7792718552631082
35,0.043092343024909496,0.036847807560116054,0.7728826570748253,0.7731529714216924,0.7806862118048941,0.7792718552631082
