epoch,loss_lb,loss_ub,miou_stu,miou_tea,best,best-stu
47,0.03800870962440968,0.0403195190243423,0.7730359254620492,0.7732065438806708,0.7820354420789428,0.7794856478807256
48,0.04152737203985453,0.05295066824182868,0.7704786242513212,0.77359982401232,0.7820354420789428,0.7794856478807256
49,0.036829500924795866,0.04700739765539765,0.7732338928526203,0.7736889528899447,0.7820354420789428,0.7794856478807256
50,0.03543264959007501,0.0429661937057972,0.7681995692878442,0.7742811025736135,0.7820354420789428,0.7794856478807256
51,0.037450699508190154,0.04792341636493802,0.7715706420053378,0.7748411283154475,0.7820354420789428,0.7794856478807256
52,0.038276219833642246,0.047824486065655945,0.7706795270368166,0.7720231413884339,0.7820354420789428,0.7794856478807256
53,0.03601374551653862,0.045431706588715315,0.7703792193640747,0.7711683412150782,0.7820354420789428,0.7794856478807256
54,0.0365604879334569,0.04031084980815649,0.7671619329162824,0.7735862423468127,0.7820354420789428,0.7794856478807256
55,0.03443272337317467,0.0489685776643455,0.7674235063275605,0.7728440482795571,0.7820354420789428,0.7794856478807256
56,0.03522766279056668,0.05001929616555571,0.7711783692658332,0.7722535251624353,0.7820354420789428,0.7794856478807256
57,0.039831993728876115,0.049316780921071765,0.7676047281571494,0.7722504169730261,0.7820354420789428,0.7794856478807256
58,0.03494456261396408,0.04008541479706764,0.7674825324373842,0.7717231847862281,0.7820354420789428,0.7794856478807256
59,0.03742749337106943,0.04814511369913817,0.7679575123669158,0.7682072984939394,0.7820354420789428,0.7794856478807256
60,0.03614357030019164,0.047324435459449886,0.7675977726471747,0.769322917239188,0.7820354420789428,0.7794856478807256
61,0.03558578724041581,0.044077937584370376,0.7691658993567091,0.7693830828680939,0.7820354420789428,0.7794856478807256
62,0.03274034149944782,0.0477488549426198,0.7678462847377816,0.7687356823016015,0.7820354420789428,0.7794856478807256
63,0.03508539330214262,0.04866422144696116,0.7668656319771003,0.7688909436768676,0.7820354420789428,0.7794856478807256
64,0.03491359567269683,0.047482231818139556,0.76774072127331,0.768232127282631,0.7820354420789428,0.7794856478807256
65,0.03352039577439427,0.0395010338164866,0.7665818150057255,0.7683550254015699,0.7820354420789428,0.7794856478807256
66,0.03388077272102237,0.03942540353164077,0.7642933022292321,0.7678669184660729,0.7820354420789428,0.7794856478807256
67,0.03369587771594525,0.04215947883203626,0.7678163749497425,0.768053425520736,0.7820354420789428,0.7794856478807256
68,0.03421673132106662,0.039856348372995856,0.7681984003280161,0.767616298386274,0.7820354420789428,0.7794856478807256
69,0.0362812296487391,0.03908025710843503,0.7685740762466454,0.7684778403712935,0.7820354420789428,0.7794856478807256
70,0.033069831877946855,0.03796631512232125,0.7660087957322507,0.7665370707394809,0.7820354420789428,0.7794856478807256
71,0.034938640613108876,0.044963776227086784,0.7685331745907366,0.7674350771902931,0.7820354420789428,0.7794856478807256
72,0.0332615808583796,0.04319881545379758,0.7646361405929997,0.7674559846860062,0.7820354420789428,0.7794856478807256
73,0.03530677650123835,0.04593855328857899,0.768720987454849,0.7677004594806318,0.7820354420789428,0.7794856478807256
74,0.035266557708382607,0.041730592772364614,0.7645399976493291,0.765713724358597,0.7820354420789428,0.7794856478807256
75,0.03291698265820742,0.05624390011653304,0.7663906893592537,0.7659217066339215,0.7820354420789428,0.7794856478807256
76,0.031481904163956645,0.046609779354184866,0.7655409822084348,0.7650907498847268,0.7820354420789428,0.7794856478807256
77,0.033319528121501206,0.047030136734247205,0.7646992813975585,0.7646191588837349,0.7820354420789428,0.7794856478807256
78,0.0319358398206532,0.03447678638622165,0.7650988717829705,0.7648608406775633,0.7820354420789428,0.7794856478807256
79,0.03375686649233103,0.041148976795375346,0.7646497485800703,0.7639614754882894,0.7820354420789428,0.7794856478807256
