epoch,loss_lb,loss_ub,miou_stu,miou_tea,best,best-stu
0,0.30474136769771576,0.1091541389003396,0.6571353206573599,0.6571353206573599,0.6571353206573599,0.6571353206573599
1,0.156847345456481,0.09256901377812028,0.7002256448238798,0.7192357225881497,0.7192357225881497,0.7002256448238798
2,0.1735694997012615,0.1393800526857376,0.7032190415725734,0.7335818683568425,0.7335818683568425,0.7032190415725734
3,0.13281410411000252,0.09899090193212032,0.7343301039883121,0.7430611934291622,0.7430611934291622,0.7343301039883121
4,0.1153323270380497,0.111815364100039,0.7344879617486031,0.7468256232336244,0.7468256232336244,0.7344879617486031
5,0.12784983292222024,0.12842830047011375,0.7225687483081038,0.7539526539567135,0.7539526539567135,0.7344879617486031
6,0.11192567050457,0.1257589843124151,0.7365110433864809,0.754198013079592,0.754198013079592,0.7365110433864809
7,0.10098577998578548,0.08321549966931344,0.7411091433966719,0.7568906105930784,0.7568906105930784,0.7411091433966719
8,0.09401776269078255,0.11963454484939576,0.7557827249918169,0.760868667114208,0.760868667114208,0.7557827249918169
9,0.08358614072203636,0.11309500522911549,0.7558302997955105,0.7625268091511488,0.7625268091511488,0.7558302997955105
10,0.09124889057129622,0.12839423771947622,0.75668671260435,0.7668582490052737,0.7668582490052737,0.75668671260435
11,0.08836676105856896,0.12305056136101485,0.7558479792275505,0.7685517671029943,0.7685517671029943,0.75668671260435
12,0.08672132957726716,0.19055068623274565,0.7633769257307466,0.766976900747827,0.7685517671029943,0.7633769257307466
13,0.08062774259597064,0.15714660082012416,0.7528074207404285,0.7671106081148928,0.7685517671029943,0.7633769257307466
14,0.07338376343250275,0.09527308885008097,0.7634423739362637,0.7704641238952542,0.7704641238952542,0.7634423739362637
15,0.08141035120934248,0.12327108569443226,0.7536559754892636,0.7718530388915715,0.7718530388915715,0.7634423739362637
16,0.07820923645049334,0.12210274199023843,0.7546515808823413,0.7728419094269403,0.7728419094269403,0.7634423739362637
17,0.08109159655869007,0.10988446734845639,0.7455804411081,0.7679865112840053,0.7728419094269403,0.7634423739362637
18,0.07565260510891676,0.11892596744000912,0.7626348652984085,0.7716859402794208,0.7728419094269403,0.7634423739362637
19,0.0693485077470541,0.11506279017776251,0.7658311987932989,0.7716381896494169,0.7728419094269403,0.7658311987932989
20,0.06838494595140218,0.11507609952241182,0.7674354637090479,0.7718507360033332,0.7728419094269403,0.7674354637090479
21,0.07239533979445696,0.11460430528968572,0.7617125541655736,0.770294983436443,0.7728419094269403,0.7674354637090479
22,0.056483231298625466,0.08161620665341615,0.7641184421928929,0.7726589632787447,0.7728419094269403,0.7674354637090479
23,0.06505103148519993,0.07506462279707193,0.7691865261887808,0.7717936543807107,0.7728419094269403,0.7691865261887808
24,0.06962101254612207,0.07810096023604274,0.7647585572711092,0.7694090928883695,0.7728419094269403,0.7691865261887808
25,0.062135097198188306,0.1005014868453145,0.7654486612082181,0.7738720825944052,0.7738720825944052,0.7691865261887808
26,0.05864344220608473,0.10872475150972605,0.7571528707886974,0.771595584591345,0.7738720825944052,0.7691865261887808
27,0.0574548102915287,0.08928536139428615,0.7672541790788314,0.7768846697461139,0.7768846697461139,0.7691865261887808
28,0.06625358462333679,0.10108985863626004,0.7662218689238424,0.7743565750179325,0.7768846697461139,0.7691865261887808
29,0.06019491124898195,0.08314713221043349,0.7638490539752185,0.7768954642751292,0.7768954642751292,0.7691865261887808
30,0.05682696234434843,0.10324859973043203,0.7704533499812647,0.7779212210184826,0.7779212210184826,0.7704533499812647
31,0.06519656013697386,0.11145260464400053,0.7666116721165452,0.774091705921022,0.7779212210184826,0.7704533499812647
32,0.05397131917998195,0.07507259109988809,0.7678962278335771,0.7750889600980154,0.7779212210184826,0.7704533499812647
33,0.06096045356243849,0.10228287838399411,0.7702609297376118,0.776723594606127,0.7779212210184826,0.7704533499812647
34,0.054635260812938215,0.07259681047871709,0.7704821754707574,0.7783623411256305,0.7783623411256305,0.7704821754707574
35,0.05778969563543797,0.07810989106073976,0.7622634968412063,0.775188952542561,0.7783623411256305,0.7704821754707574
36,0.056828754395246504,0.07540186885744334,0.7691293064690233,0.773173164138867,0.7783623411256305,0.7704821754707574
37,0.05451015923172235,0.06032697847113013,0.7686266258331026,0.7730227499095282,0.7783623411256305,0.7704821754707574
38,0.05340168345719576,0.09621909894049167,0.7611107007026006,0.771273656329957,0.7783623411256305,0.7704821754707574
39,0.04819918628782034,0.0858631880953908,0.7654875072632981,0.7692921013916274,0.7783623411256305,0.7704821754707574
40,0.053811453841626646,0.08116856114938856,0.7667498424624901,0.7739455485036556,0.7783623411256305,0.7704821754707574
41,0.04943099915981293,0.07415860183537007,0.7751546382565632,0.7757922814821343,0.7783623411256305,0.7751546382565632
42,0.05063634552061558,0.0691871901974082,0.7683561950984322,0.7735870352439584,0.7783623411256305,0.7751546382565632
43,0.04666103813797236,0.09512559734284878,0.7654268868718003,0.7743523843709962,0.7783623411256305,0.7751546382565632
44,0.05245829559862614,0.06688856296241283,0.7692026022335832,0.7721373030955906,0.7783623411256305,0.7751546382565632
45,0.049484758637845516,0.09331863932311535,0.7716635536578742,0.7784589485548518,0.7784589485548518,0.7751546382565632
46,0.047003906965255735,0.06196031840518117,0.7707879759446685,0.7723992226524655,0.7784589485548518,0.7751546382565632
47,0.04694100432097912,0.06591153061017394,0.772896077723824,0.7751250373595068,0.7784589485548518,0.7751546382565632
48,0.05301187708973885,0.09803036954253912,0.7693923504045533,0.7774903867377732,0.7784589485548518,0.7751546382565632
49,0.045717925764620304,0.07853409703820943,0.7680231998854988,0.7737424368717365,0.7784589485548518,0.7751546382565632
50,0.04616090161725879,0.07762686163187027,0.7699407596135424,0.7714705622319998,0.7784589485548518,0.7751546382565632
51,0.04733381886035204,0.057298776041716334,0.765134550859621,0.7703174256130687,0.7784589485548518,0.7751546382565632
52,0.047670716606080535,0.06622326700016856,0.7667219192440653,0.7679250800087013,0.7784589485548518,0.7751546382565632
53,0.046989351883530615,0.07872305959463119,0.7621718214181046,0.7659943880277695,0.7784589485548518,0.7751546382565632
54,0.045781584456562996,0.07985451929271221,0.7571214187970261,0.7653495684076367,0.7784589485548518,0.7751546382565632
55,0.043857171200215816,0.058178668934851886,0.7696435265728176,0.765719665396098,0.7784589485548518,0.7751546382565632
56,0.041639388911426066,0.0692790643312037,0.7690422366392892,0.7688596083197745,0.7784589485548518,0.7751546382565632
57,0.04452054891735315,0.057268152758479116,0.7687071085332817,0.769563965501184,0.7784589485548518,0.7751546382565632
58,0.0424046004191041,0.058317263051867484,0.7696887644546342,0.7707907924659215,0.7784589485548518,0.7751546382565632
59,0.04366812407970429,0.06966017065569759,0.7701385900016587,0.7694637515027322,0.7784589485548518,0.7751546382565632
60,0.04572912286967039,0.0627541811671108,0.7726789577390485,0.7703631997025094,0.7784589485548518,0.7751546382565632
61,0.04573700465261936,0.05940824085846543,0.7664172025378426,0.7700112583024086,0.7784589485548518,0.7751546382565632
62,0.04206759240478277,0.08547035995870829,0.7694361488895609,0.7703471490099242,0.7784589485548518,0.7751546382565632
63,0.04495320003479719,0.07172967018559576,0.768174021808515,0.7707471368148837,0.7784589485548518,0.7751546382565632
64,0.04474553009495139,0.06472379732877016,0.7722235461777617,0.7708443547013153,0.7784589485548518,0.7751546382565632
65,0.039753608871251345,0.05377098647877574,0.7692046614819991,0.7730257406958617,0.7784589485548518,0.7751546382565632
66,0.044092893786728385,0.05859067523851991,0.7657262672722325,0.7710793402603277,0.7784589485548518,0.7751546382565632
67,0.042730959877371785,0.05863382564857602,0.7673206723528425,0.7710867441342122,0.7784589485548518,0.7751546382565632
68,0.0416753314435482,0.0628039157949388,0.7705548587830733,0.7710607796212878,0.7784589485548518,0.7751546382565632
69,0.04358184784650802,0.06253296546638012,0.7719536045554759,0.7721919679640256,0.7784589485548518,0.7751546382565632
70,0.03895534928888082,0.06065728077664971,0.7721204225681668,0.7727347256762348,0.7784589485548518,0.7751546382565632
71,0.043644727859646085,0.070186338853091,0.7738972589932852,0.774315554912012,0.7784589485548518,0.7751546382565632
72,0.04161018179729581,0.05570533508434892,0.7733433343846766,0.7743485169684896,0.7784589485548518,0.7751546382565632
