epoch,loss_lb,loss_ub,miou_stu,miou_tea,best,best-stu
0,0.3683208763599396,0.27629666179418566,0.5488404001200606,0.5488404001200606,0.5488404001200606,0.5488404001200606
1,0.20875946059823036,0.23199591115117074,0.6274698239790679,0.6604354606607886,0.6604354606607886,0.6274698239790679
2,0.2164783127605915,0.21644647121429444,0.6695749857809945,0.6940415678540035,0.6940415678540035,0.6695749857809945
3,0.17890501841902734,0.19411823563277722,0.6916540721492105,0.7059358697250321,0.7059358697250321,0.6916540721492105
4,0.14809281304478644,0.2280956134200096,0.7002675315424789,0.7180036576751052,0.7180036576751052,0.7002675315424789
5,0.1681543029844761,0.2152602221816778,0.7002954922553266,0.7265407956058096,0.7265407956058096,0.7002954922553266
6,0.17317704260349273,0.20878446698188782,0.7040085326554392,0.7261779512457429,0.7265407956058096,0.7040085326554392
7,0.125576389208436,0.16949813794344665,0.7076301024486139,0.7295815749706998,0.7295815749706998,0.7076301024486139
8,0.12281320244073868,0.19087560884654522,0.7165266893536971,0.7307944596076339,0.7307944596076339,0.7165266893536971
9,0.1181991420686245,0.20364056453108786,0.7112440542107727,0.7340083384944813,0.7340083384944813,0.7165266893536971
10,0.10848263949155808,0.19138104021549224,0.7304417745254508,0.7358193562749454,0.7358193562749454,0.7304417745254508
11,0.10899474620819091,0.19242153614759444,0.7332866446692098,0.7437337650118878,0.7437337650118878,0.7332866446692098
12,0.10672768540680408,0.18809749484062194,0.7329662148551422,0.7458172284796417,0.7458172284796417,0.7332866446692098
13,0.0994864597916603,0.20016045048832892,0.7400997888539695,0.7484394002785115,0.7484394002785115,0.7400997888539695
14,0.10613039694726467,0.22878663577139377,0.7173649817929236,0.7410523175389523,0.7484394002785115,0.7400997888539695
15,0.09618190806359053,0.19525305218994618,0.7364734350953929,0.7460262739693112,0.7484394002785115,0.7400997888539695
16,0.09608897529542446,0.16978020071983338,0.738537738058536,0.7473044281802963,0.7484394002785115,0.7400997888539695
17,0.10283260382711887,0.19615917094051838,0.7218363880530494,0.7473840345899587,0.7484394002785115,0.7400997888539695
18,0.09038029834628106,0.17344855852425098,0.7450519395849509,0.749584517718944,0.749584517718944,0.7450519395849509
19,0.08294273465871811,0.2037526249885559,0.7425957332528631,0.7545936098265044,0.7545936098265044,0.7450519395849509
20,0.09450618587434292,0.19558373913168908,0.738735840312947,0.7532766318280443,0.7545936098265044,0.7450519395849509
21,0.08659077621996403,0.1844659611582756,0.7413152713748952,0.7531908788890748,0.7545936098265044,0.7450519395849509
22,0.07408122420310974,0.16586095914244653,0.7414776852600051,0.7540415049980643,0.7545936098265044,0.7450519395849509
23,0.07731433622539044,0.16151783019304275,0.7469163374116603,0.7530966560280733,0.7545936098265044,0.7469163374116603
24,0.08791708834469318,0.1403480801731348,0.7490383557314301,0.7547348304214395,0.7547348304214395,0.7490383557314301
25,0.07752615325152874,0.17752138152718544,0.7478030830069594,0.750247257329004,0.7547348304214395,0.7490383557314301
26,0.06921385694295168,0.14089850652962924,0.75267110810466,0.753106136916626,0.7547348304214395,0.75267110810466
27,0.07602112852036953,0.152850004658103,0.754377346512213,0.7550004459397683,0.7550004459397683,0.754377346512213
28,0.07747521549463272,0.13476169519126416,0.7492893900042655,0.7581274901938707,0.7581274901938707,0.754377346512213
29,0.07270267829298974,0.14672651328146458,0.756821293975875,0.7635879500559171,0.7635879500559171,0.756821293975875
30,0.07154304180294276,0.1362816918641329,0.74451544964803,0.7606416263128752,0.7635879500559171,0.756821293975875
31,0.08145144563168287,0.16592629626393318,0.7494505688926857,0.7574505976168975,0.7635879500559171,0.756821293975875
32,0.06613766830414533,0.14228414688259364,0.7493538903962824,0.75800540893356,0.7635879500559171,0.756821293975875
33,0.07122974768280983,0.14447098039090633,0.7507735285990393,0.7564301812069766,0.7635879500559171,0.756821293975875
34,0.06673694606870413,0.15641729347407818,0.7516085505093587,0.7548005958284945,0.7635879500559171,0.756821293975875
35,0.07350266985595226,0.1158398488536477,0.7538125225640653,0.7544654096045595,0.7635879500559171,0.756821293975875
36,0.07159579172730446,0.12562668472528457,0.7538543444121275,0.7550705218314976,0.7635879500559171,0.756821293975875
37,0.0699722995981574,0.1143455220386386,0.7562563154745078,0.7581253216322609,0.7635879500559171,0.756821293975875
38,0.06477296724915504,0.14597879648208617,0.7540791468137575,0.7586469388183354,0.7635879500559171,0.756821293975875
39,0.0635066719725728,0.1495669912546873,0.7511084800100037,0.759239663496833,0.7635879500559171,0.756821293975875
40,0.06482549775391817,0.13954618778079747,0.7474977029422577,0.756021659844894,0.7635879500559171,0.756821293975875
41,0.06893625408411026,0.12765571810305118,0.7518437871055101,0.7538216143561944,0.7635879500559171,0.756821293975875
42,0.06473578121513128,0.11245084926486015,0.7500380181952387,0.7556402001195444,0.7635879500559171,0.756821293975875
43,0.05654182806611061,0.11769932359457017,0.7536574580258443,0.7549729883234642,0.7635879500559171,0.756821293975875
44,0.06258698385208845,0.14666893072426318,0.7459009671249304,0.7525596047526741,0.7635879500559171,0.756821293975875
45,0.06028846092522144,0.13405930139124395,0.7509666493399384,0.7501214930855139,0.7635879500559171,0.756821293975875
46,0.058513693138957025,0.1265278233215213,0.7475365442401724,0.7524084205910595,0.7635879500559171,0.756821293975875
47,0.06068738475441933,0.11546560078859329,0.7492516992833199,0.7514066125156857,0.7635879500559171,0.756821293975875
48,0.06491000726819038,0.1336166413500905,0.7460836003587618,0.7540112227675487,0.7635879500559171,0.756821293975875
49,0.05835306067019701,0.10378900021314622,0.7435989546993375,0.7501532985623042,0.7635879500559171,0.756821293975875
50,0.06006813570857048,0.10862674117088318,0.7403375610874259,0.7462206153165628,0.7635879500559171,0.756821293975875
51,0.059191934391856195,0.12692942302674054,0.7461619107867995,0.7463354151217088,0.7635879500559171,0.756821293975875
52,0.06606880873441696,0.11785336621105671,0.7450432646061121,0.7472293799119034,0.7635879500559171,0.756821293975875
53,0.05599630121141672,0.12616841830313205,0.745680642403282,0.7490017830799973,0.7635879500559171,0.756821293975875
54,0.05212326608598232,0.1074875395745039,0.743693123556959,0.7501058701784332,0.7635879500559171,0.756821293975875
55,0.053077600337564944,0.137243296392262,0.7435379255615858,0.751353797842354,0.7635879500559171,0.756821293975875
56,0.05389275085180998,0.09220244996249675,0.7412194533745529,0.7491865880211973,0.7635879500559171,0.756821293975875
57,0.05565741024911404,0.12241051830351353,0.7435322098060858,0.7474058598058575,0.7635879500559171,0.756821293975875
58,0.05257162060588598,0.1082529691979289,0.7447821917965651,0.7453224336988998,0.7635879500559171,0.756821293975875
59,0.057803896628320216,0.1298551181331277,0.7427809991567514,0.7458273013914745,0.7635879500559171,0.756821293975875
60,0.054985100962221624,0.14145042970776558,0.7461174159613053,0.7456519834992014,0.7635879500559171,0.756821293975875
61,0.05662513989955187,0.10979237873107195,0.7442795557840827,0.7460360849229867,0.7635879500559171,0.756821293975875
62,0.050107081420719624,0.11287862118333578,0.7455728053734939,0.7459243909998077,0.7635879500559171,0.756821293975875
63,0.055853611417114736,0.11366076655685901,0.7422380175895371,0.7443072842009831,0.7635879500559171,0.756821293975875
64,0.0552448196336627,0.12294974476099015,0.7465296481763524,0.7455884213619138,0.7635879500559171,0.756821293975875
65,0.05278826029971242,0.10409163720905781,0.7423076751156754,0.745922506520876,0.7635879500559171,0.756821293975875
66,0.05079988539218903,0.08972327802330256,0.7479809122611961,0.7480378522887622,0.7635879500559171,0.756821293975875
67,0.05331037063151598,0.10693502090871335,0.7470852281419845,0.7483528557185318,0.7635879500559171,0.756821293975875
68,0.05188058689236641,0.09207350723445415,0.7485671613898488,0.7473507275664302,0.7635879500559171,0.756821293975875
69,0.05216713212430477,0.11872879527509213,0.7503078284348199,0.7476027428376855,0.7635879500559171,0.756821293975875
70,0.05004533585160971,0.09548181276768446,0.7482751353857713,0.7473262971612449,0.7635879500559171,0.756821293975875
71,0.05470068287104368,0.13702615685760974,0.7422604767495752,0.746148393286021,0.7635879500559171,0.756821293975875
72,0.04970944933593273,0.12558441497385503,0.7438914876331555,0.7450394228535251,0.7635879500559171,0.756821293975875
73,0.05617589429020882,0.10829042717814445,0.7459968501984664,0.7456992769313215,0.7635879500559171,0.756821293975875
74,0.05343505721539259,0.08352918792515993,0.7501032043523944,0.7454826888756321,0.7635879500559171,0.756821293975875
75,0.051552760787308215,0.107181815803051,0.7438570642993889,0.746060597256448,0.7635879500559171,0.756821293975875
76,0.05137806534767151,0.1017150616273284,0.7437978006798022,0.7462048012991556,0.7635879500559171,0.756821293975875
77,0.04990784972906113,0.10989936254918575,0.7464034281533691,0.7455286745448083,0.7635879500559171,0.756821293975875
78,0.04879242293536663,0.10250010900199413,0.7439383525674905,0.7461187009278702,0.7635879500559171,0.756821293975875
79,0.05187718961387873,0.10210062321275473,0.7434992118238872,0.7438153377537348,0.7635879500559171,0.756821293975875
